"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","FG","Life.Form"
"815",4,1,"808","Bauhinia longifolia",6,"6.5","7.4","BALO",6.5,7.4,33.183044375,43.0083671,1,43.0083671,33.183044375,3.24999862742093,3.69999843737152,"F","tree"
"816",4,1,"809","Guapira hirsuta",6,"5.2","6.5","GUHI",5.2,6.5,21.2371484,33.183044375,1,33.183044375,21.2371484,2.59999890193674,3.24999862742093,"F","tree"
"817",4,2,"810","Matayba elaeagnoides",4,"3.3","4.3","MAEL",3.3,4.3,8.552978775,14.521999775,4,58.0879991,34.2119151,1.64999930315216,2.14999909198615,"G","tree"
"818",4,2,"811","Lacistema hasslerianum",2.5,"1.5","1.6","LAHA",1.5,1.6,1.767144375,2.0106176,4,8.0424704,7.0685775,0.749999683250984,0.799999662134383,"G","treelet"
"819",4,2,"812","Trichilia pallida",7,"4.6","6.2","TRPA",4.6,6.2,16.6190111,30.1906799,1,30.1906799,16.6190111,2.29999902863635,3.09999869077073,"F","tree"
"820",4,2,"813","Casearia sylvestris",7,"6.6","7.5","CASY",6.6,7.5,34.2119151,44.178609375,1,44.178609375,34.2119151,3.29999860630433,3.74999841625492,"F","tree"
"821",4,2,"814","Pera obovata",12,"22.1","29.5","PEOB",22.1,29.5,383.595992975,683.492174375,1,683.492174375,383.595992975,11.0499953332312,14.7499937706027,"G","tree"
"822",4,2,"815","Pera obovata",9,"10.5","13.5","PEOB",10.5,13.5,86.590074375,143.138694375,1,143.138694375,86.590074375,5.24999778275689,6.74999714925885,"G","tree"
"823",4,2,"816","Matayba elaeagnoides",9,"7.5+7.4","8.2+8.3","MAEL",7.5,8.3,87.186976475,106.916161675,1,106.916161675,87.186976475,5.268061935709,5.83373561742191,"G","tree"
"824",4,2,"817","Matayba elaeagnoides",3,"9.2","8.8","MAEL",9.2,8.8,66.4760444,60.8211824,1,60.8211824,66.4760444,4.5999980572727,4.3999981417391,"G","tree"
"825",4,2,"818","Matayba elaeagnoides",6,"7.7","8.3","MAEL",7.7,8.3,46.566217775,54.106033775,1,54.106033775,46.566217775,3.84999837402172,4.14999824732211,"G","tree"
"826",4,2,"819","Pera obovata",12,"13.5","17.6","PEOB",13.5,17.6,143.138694375,243.2847296,1,243.2847296,143.138694375,6.74999714925885,8.79999628347821,"G","tree"
"827",4,2,"820","Gochnatia polymorpha",9,"25.3","30.5","GOPO",25.3,30.5,502.725085775,730.616024375,1,730.616024375,502.725085775,12.6499946574999,15.2499935594367,"G","tree"
"828",4,2,"821","Terminalia glabrescens",7,"6.2","9.6","TEGL",6.2,9.6,30.1906799,72.3822336,1,72.3822336,30.1906799,3.09999869077073,4.7999979728063,"G","tree"
"829",4,2,"822","Alibertia edulis",4,"5.8","10","ALED",5.8,10,26.4207719,78.53975,1,78.53975,26.4207719,2.89999877523714,4.99999788833989,"F","treelet"
"830",4,2,"823","Gochnatia polymorpha",6,"6.3","9.5","GOPO",6.3,9.5,31.172426775,70.882124375,1,70.882124375,31.172426775,3.14999866965413,4.7499979939229,"G","tree"
"831",4,2,"824","Gochnatia polymorpha",5,"8","8.5","GOPO",8,8.5,50.26544,56.744969375,1,56.744969375,50.26544,3.99999831067191,4.24999820508891,"G","tree"
"832",4,2,"825","Myrcia fallax",3.5,"6","7.4","MYFA",6,7.4,28.27431,43.0083671,1,43.0083671,28.27431,2.99999873300394,3.69999843737152,"G","tree"
"833",4,2,"826","Terminalia glabrescens",8,"6.3","7.5","TEGL",6.3,7.5,31.172426775,44.178609375,1,44.178609375,31.172426775,3.14999866965413,3.74999841625492,"G","tree"
"834",4,2,"827","Pera obovata",12,"21","26.3","PEOB",21,26.3,346.3602975,543.251596775,1,543.251596775,346.3602975,10.4999955655138,13.1499944463339,"G","tree"
"835",4,2,"828","Machaerium brasiliense",10,"14.1","15.1","MABR",14.1,15.1,156.144876975,179.078483975,1,179.078483975,156.144876975,7.04999702255925,7.54999681139324,"G","tree"
"836",4,2,"829","Nectandra oppositifolia",8,"6.6","7.9","NEOP",6.6,7.9,34.2119151,49.016657975,1,49.016657975,34.2119151,3.29999860630433,3.94999833178851,"F","tree"
"837",4,3,"830","Lacistema hasslerianum",2.9,"1.3","1.8","LAHA",1.3,1.8,1.327321775,2.5446879,4,10.1787516,5.3092871,0.649999725484186,0.89999961990118,"G","treelet"
"838",4,3,"831","Myrcia multiflora",3,"1.2","1.7","MYMU",1.2,1.7,1.1309724,2.269798775,4,9.0791951,4.5238896,0.599999746600787,0.849999641017781,"G","tree"
"839",4,3,"832","Gochnatia polymorpha",1.7,"2.1","3.4","GOPO",2.1,3.4,3.463602975,9.0791951,4,36.3167804,13.8544119,1.04999955655138,1.69999928203556,"G","tree"
"840",4,3,"833","Myrcia fallax",3,"2","2.2","MYFA",2,2.2,3.14159,3.8013239,4,15.2052956,12.56636,0.999999577667978,1.09999953543478,"G","tree"
"841",4,3,"834","Aegiphila sellowiana",5,"6.5","6.8","AESE",6.5,6.8,33.183044375,36.3167804,1,36.3167804,33.183044375,3.24999862742093,3.39999856407113,NA,NA
"842",4,3,"835","Vochysia tucanorum",12,"38.7","33.9","VOTU",38.7,33.9,1176.281981775,902.586660975,1,902.586660975,1176.281981775,19.3499918278754,16.9499928414722,"G","tree"
"843",4,3,"836","Gochnatia polymorpha",10,"16.8","23.3","GOPO",16.8,23.3,221.6705904,426.384448775,1,426.384448775,221.6705904,8.39999645241102,11.6499950798319,"G","tree"
"844",4,3,"837","Vochysia tucanorum",9,"13.8","16.8","VOTU",13.8,16.8,149.5710999,221.6705904,1,221.6705904,149.5710999,6.89999708590905,8.39999645241102,"G","tree"
"845",4,3,"838","Rapanea umbellata",8,"6.3","7.4","RAUM",6.3,7.4,31.172426775,43.0083671,1,43.0083671,31.172426775,3.14999866965413,3.69999843737152,"G","tree"
"846",4,3,"839","Machaerium brasiliense",8,"7.8","9","MABR",7.8,9,47.7835839,63.6171975,1,63.6171975,47.7835839,3.89999835290511,4.4999980995059,"G","tree"
"847",4,3,"840","Terminalia glabrescens",8,"7.8","9","TEGL",7.8,9,47.7835839,63.6171975,1,63.6171975,47.7835839,3.89999835290511,4.4999980995059,"G","tree"
"848",4,3,"841","Tapirira guianensis",12,"14.2","16.4","TAGU",14.2,16.4,158.3675519,211.2405116,1,211.2405116,158.3675519,7.09999700144265,8.19999653687742,"G","tree"
"849",4,3,"842","Vochysia tucanorum",12,"17.5","20","VOTU",17.5,20,240.527984375,314.159,1,314.159,240.527984375,8.74999630459481,9.99999577667978,"G","tree"
"850",4,3,"843","Plenckia populnea",5,"9.4","10.6","PLPO",9.4,10.6,69.3977231,88.2472631,1,88.2472631,69.3977231,4.6999980150395,5.29999776164028,"S","tree"
"851",4,3,"844","Gochnatia polymorpha",9,"15.5","18","GOPO",15.5,18,188.691749375,254.46879,1,254.46879,188.691749375,7.74999672692683,8.9999961990118,"G","tree"
"852",4,3,"845","Gochnatia polymorpha",7,"14.5","15","GOPO",14.5,15,165.129824375,176.7144375,1,176.7144375,165.129824375,7.24999693809284,7.49999683250984,"G","tree"
"853",4,3,"846","Gochnatia polymorpha",9,"9","10","GOPO",9,10,63.6171975,78.53975,1,78.53975,63.6171975,4.4999980995059,4.99999788833989,"G","tree"
"854",4,3,"844A","Gochnatia polymorpha",6,"6.9","8.5","GOPO",6.9,8.5,37.392774975,56.744969375,1,56.744969375,37.392774975,3.44999854295453,4.24999820508891,"G","tree"
"855",4,4,"847","Myrcia tomentosa",3,"3.2","4.8","MYTO",3.2,4.8,8.0424704,18.0955584,4,72.3822336,32.1698816,1.59999932426877,2.39999898640315,"G","tree"
"856",4,4,"848","Pera obovata",2.5,"1.1","","PEOB",1.1,NA,0.950330975,0,4,0,3.8013239,0.549999767717388,0,"G","tree"
"857",4,4,"849","Lacistema hasslerianum",3.5,"1.7","3.1","LAHA",1.7,3.1,2.269798775,7.547669975,4,30.1906799,9.0791951,0.849999641017781,1.54999934538537,"G","treelet"
"858",4,4,"850","Gochnatia polymorpha",3,"4.7","9.5","GOPO",4.7,9.5,17.349430775,70.882124375,1,70.882124375,17.349430775,2.34999900751975,4.7499979939229,"G","tree"
"859",4,4,"851","Rapanea umbellata",3.5,"1.9+1","1.8","RAUM",1.9,1.8,3.620682475,2.5446879,4,10.1787516,14.4827299,1.07354507428654,0.89999961990118,"G","tree"
"860",4,4,"852","Myrcia fallax",4,"7.7","11","MYFA",7.7,11,46.566217775,95.0330975,1,95.0330975,46.566217775,3.84999837402172,5.49999767717388,"G","tree"
"861",4,4,"853","Vochysia tucanorum",10,"14.8","18","VOTU",14.8,18,172.0334684,254.46879,1,254.46879,172.0334684,7.39999687474304,8.9999961990118,"G","tree"
"862",4,4,"854","Gochnatia polymorpha",8,"10.9","12.3","GOPO",10.9,12.3,93.313076975,118.822787775,1,118.822787775,93.313076975,5.44999769829048,6.14999740265807,"G","tree"
"863",4,4,"855","Tapirira guianensis",12,"10.6","13.1","TAGU",10.6,13.1,88.2472631,134.782064975,1,134.782064975,88.2472631,5.29999776164028,6.54999723372526,"G","tree"
"864",4,4,"856","Machaerium acutifolium",10,"23.5","24.4","MAAC",23.5,24.4,433.735769375,467.5942556,1,467.5942556,433.735769375,11.7499950375987,12.1999948475493,"S","tree"
"865",4,4,"857","Leptolobium elegans",6,"9.1","10.5","LEEL",9.1,10.5,65.038766975,86.590074375,1,86.590074375,65.038766975,4.5499980783893,5.24999778275689,"S","tree"
"866",4,4,"858","Casearia sylvestris",5,"16.7","10.7","CASY",16.7,10.7,219.039508775,89.920159775,1,89.920159775,219.039508775,8.34999647352762,5.34999774052368,"F","tree"
"867",4,4,"859","Machaerium brasiliense",13,"19.1","21.2","MABR",19.1,21.2,286.520861975,352.9890524,1,352.9890524,286.520861975,9.54999596672919,10.5999955232806,"G","tree"
"868",4,4,"860","Rapanea umbellata",9,"13.2+8.7","16.1+11.5","RAUM",13.2,16.1,196.294397175,307.45170535,1,307.45170535,196.294397175,7.90458393739291,9.89266987910599,"G","tree"
"869",4,4,"861","Matayba elaeagnoides",9,"7.5","9.3","MAEL",7.5,9.3,44.178609375,67.929029775,1,67.929029775,44.178609375,3.74999841625492,4.6499980361561,"G","tree"
"870",4,4,"862","Machaerium acutifolium",9,"21","22","MAAC",21,22,346.3602975,380.13239,1,380.13239,346.3602975,10.4999955655138,10.9999953543478,"S","tree"
"871",4,4,"863","Ocotea corymbosa",9,"7.7","8","OCCO",7.7,8,46.566217775,50.26544,1,50.26544,46.566217775,3.84999837402172,3.99999831067191,"G","tree"
"872",4,4,"864","Machaerium brasiliense",9,"8.1","9","MABR",8.1,9,51.529929975,63.6171975,1,63.6171975,51.529929975,4.04999828955531,4.4999980995059,"G","tree"
"873",4,4,"865","Gochnatia polymorpha",7,"8.6","9.5","GOPO",8.6,9.5,58.0879991,70.882124375,1,70.882124375,58.0879991,4.29999818397231,4.7499979939229,"G","tree"
"874",4,5,"866","Lacistema hasslerianum",5,"2.2","2.9","LAHA",2.2,2.9,3.8013239,6.605192975,4,26.4207719,15.2052956,1.09999953543478,1.44999938761857,"G","treelet"
"875",4,5,"867","Matayba elaeagnoides",3,"2.5","3","MAEL",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"G","tree"
"876",4,5,"868","Lacistema hasslerianum",4,"3.1","3.2","LAHA",3.1,3.2,7.547669975,8.0424704,4,32.1698816,30.1906799,1.54999934538537,1.59999932426877,"G","treelet"
"877",4,5,"869","Matayba elaeagnoides",4,"1.3","1.8","MAEL",1.3,1.8,1.327321775,2.5446879,4,10.1787516,5.3092871,0.649999725484186,0.89999961990118,"G","tree"
"878",4,5,"870","Rapanea umbellata",3,"1.1","1.6","RAUM",1.1,1.6,0.950330975,2.0106176,4,8.0424704,3.8013239,0.549999767717388,0.799999662134383,"G","tree"
"879",4,5,"871","Stryphnodendron rotundifolium",3,"2","2.5","STRO",2,2.5,3.14159,4.908734375,4,19.6349375,12.56636,0.999999577667978,1.24999947208497,"S","tree"
"880",4,5,"872","Zanthoxylum rhoifolium",2.8,"1.2","2","ZARH",1.2,2,1.1309724,3.14159,4,12.56636,4.5238896,0.599999746600787,0.999999577667978,"G","tree"
"881",4,5,"873","Matayba elaeagnoides",3,"1.3","1.5","MAEL",1.3,1.5,1.327321775,1.767144375,4,7.0685775,5.3092871,0.649999725484186,0.749999683250984,"G","tree"
"882",4,5,"874","Gochnatia polymorpha",3,"3.1","3.2","GOPO",3.1,3.2,7.547669975,8.0424704,4,32.1698816,30.1906799,1.54999934538537,1.59999932426877,"G","tree"
"883",4,5,"875","Miconia albicans",2.5,"1.1","5.5","MIAL",1.1,5.5,0.950330975,23.758274375,1,23.758274375,0.950330975,0.549999767717388,2.74999883858694,"S","treelet"
"884",4,5,"876","Rapanea umbellata",2.8,"1","1.7","RAUM",1,1.7,0.7853975,2.269798775,4,9.0791951,3.14159,0.499999788833989,0.849999641017781,"G","tree"
"885",4,5,"877","Rapanea umbellata",5,"2.3","2.5","RAUM",2.3,2.5,4.154752775,4.908734375,4,19.6349375,16.6190111,1.14999951431817,1.24999947208497,"G","tree"
"886",4,5,"878","Symplocos pubescens",3,"3.3","4.5","SYPU",3.3,4.5,8.552978775,15.904299375,4,63.6171975,34.2119151,1.64999930315216,2.24999904975295,"S","treelet"
"887",4,5,"879","Gochnatia polymorpha",5,"7.5","8","GOPO",7.5,8,44.178609375,50.26544,1,50.26544,44.178609375,3.74999841625492,3.99999831067191,"G","tree"
"888",4,5,"880","Gochnatia polymorpha",5,"7","8","GOPO",7,8,38.4844775,50.26544,1,50.26544,38.4844775,3.49999852183792,3.99999831067191,"G","tree"
"889",4,5,"881","Rapanea umbellata",6,"16.9","13","RAUM",16.9,13,224.317379975,132.7321775,1,132.7321775,224.317379975,8.44999643129442,6.49999725484186,"G","tree"
"890",4,5,"882","Gochnatia polymorpha",9,"12.4","14.8","GOPO",12.4,14.8,120.7627196,172.0334684,1,172.0334684,120.7627196,6.19999738154147,7.39999687474304,"G","tree"
"891",4,5,"883","Myrcia fallax",4,"8.1","9.8","MYFA",8.1,9.8,51.529929975,75.4295759,1,75.4295759,51.529929975,4.04999828955531,4.89999793057309,"G","tree"
"892",4,5,"884","Terminalia glabrescens",9,"11.4","13.7","TEGL",11.4,13.7,102.0702591,147.411256775,1,147.411256775,102.0702591,5.69999759270748,6.84999710702565,"G","tree"
"893",4,5,"885","Gochnatia polymorpha",3,"6","6.9","GOPO",6,6.9,28.27431,37.392774975,1,37.392774975,28.27431,2.99999873300394,3.44999854295453,"G","tree"
"894",4,5,"886","Tapirira guianensis",8,"7.1","7.9","TAGU",7.1,7.9,39.591887975,49.016657975,1,49.016657975,39.591887975,3.54999850072132,3.94999833178851,"G","tree"
"895",4,5,"887","Lithraea molleoides",6,"12.1","12.1","LIMO",12.1,12.1,114.990047975,114.990047975,1,114.990047975,114.990047975,6.04999744489127,6.04999744489127,"F","tree"
"896",4,5,"888","Vochysia tucanorum",11,"16.6","16.7","VOTU",16.6,16.7,216.4241351,219.039508775,1,219.039508775,216.4241351,8.29999649464422,8.34999647352762,"G","tree"
"897",4,5,"889","Pera obovata",6,"7","7.5","PEOB",7,7.5,38.4844775,44.178609375,1,44.178609375,38.4844775,3.49999852183792,3.74999841625492,"G","tree"
"898",4,5,"890","Platypodium elegans",9,"15.5","19","PLEL",15.5,19,188.691749375,283.5284975,1,283.5284975,188.691749375,7.74999672692683,9.49999598784579,"F","tree"
"899",4,5,"891","Gochnatia polymorpha",5.5,"6.2+5.1","8","GOPO",6.2,8,50.618868875,50.26544,1,50.26544,50.618868875,4.01403617202853,3.99999831067191,"G","tree"
"900",4,5,"892","Gochnatia polymorpha",4,"6","8.9","GOPO",6,8.9,28.27431,62.211335975,1,62.211335975,28.27431,2.99999873300394,4.4499981206225,"G","tree"
"901",4,5,"893","Vochysia tucanorum",6,"5.4","7","VOTU",5.4,7,22.9021911,38.4844775,1,38.4844775,22.9021911,2.69999885970354,3.49999852183792,"G","tree"
"902",4,5,"894","Pera obovata",7,"7","7.7","PEOB",7,7.7,38.4844775,46.566217775,1,46.566217775,38.4844775,3.49999852183792,3.84999837402172,"G","tree"
"903",4,6,"895","Cupania vernalis",3.2,"1.2","2","CUVE",1.2,2,1.1309724,3.14159,4,12.56636,4.5238896,0.599999746600787,0.999999577667978,"F","tree"
"904",4,6,"896","Lacistema hasslerianum",3,"1.1+1","2.2","LAHA",1.1,2.2,1.735728475,3.8013239,4,15.2052956,6.9429139,0.743303123445082,1.09999953543478,"G","treelet"
"905",4,6,"897","Campomanesia adamantium",1.8,"1.1","2.9","CAAD",1.1,2.9,0.950330975,6.605192975,4,26.4207719,3.8013239,0.549999767717388,1.44999938761857,"S","shrub"
"906",4,6,"898","Machaerium brasiliense",3,"2.1","2.4","MABR",2.1,2.4,3.463602975,4.5238896,4,18.0955584,13.8544119,1.04999955655138,1.19999949320157,"G","tree"
"907",4,6,"899","Myrcia fallax",3,"2.2","2.5","MYFA",2.2,2.5,3.8013239,4.908734375,4,19.6349375,15.2052956,1.09999953543478,1.24999947208497,"G","tree"
"908",4,6,"900","Helicteres brevispira",3.5,"1.5","1.5","HEBR",1.5,1.5,1.767144375,1.767144375,4,7.0685775,7.0685775,0.749999683250984,0.749999683250984,"G","treelet"
"909",4,6,"901","Vochysia tucanorum",2.8,"1.5","2.5","VOTU",1.5,2.5,1.767144375,4.908734375,4,19.6349375,7.0685775,0.749999683250984,1.24999947208497,"G","tree"
"910",4,6,"902","Leandra melastomoides",3,"1.2","1.9","LEME",1.2,1.9,1.1309724,2.835284975,4,11.3411399,4.5238896,0.599999746600787,0.949999598784579,"G","treelet"
"911",4,6,"903","Machaerium brasiliense",3,"1.7","2.5","MABR",1.7,2.5,2.269798775,4.908734375,4,19.6349375,9.0791951,0.849999641017781,1.24999947208497,"G","tree"
"912",4,6,"904","Stryphnodendron rotundifolium",5,"7.1","8.1","STRO",7.1,8.1,39.591887975,51.529929975,1,51.529929975,39.591887975,3.54999850072132,4.04999828955531,"S","tree"
"913",4,6,"905","Terminalia glabrescens",10,"6.9+11.8","19","TEGL",11.8,19,146.751522875,283.5284975,1,283.5284975,146.751522875,6.83465145736337,9.49999598784579,"G","tree"
"914",4,6,"906","Gochnatia polymorpha",8,"12.1","14.7","GOPO",12.1,14.7,114.990047975,169.716545775,1,169.716545775,114.990047975,6.04999744489127,7.34999689585964,"G","tree"
"915",4,6,"907","Matayba elaeagnoides",6,"6.2","7","MAEL",6.2,7,30.1906799,38.4844775,1,38.4844775,30.1906799,3.09999869077073,3.49999852183792,"G","tree"
"916",4,6,"908","Vochysia tucanorum",6,"8.3","9.5","VOTU",8.3,9.5,54.106033775,70.882124375,1,70.882124375,54.106033775,4.14999824732211,4.7499979939229,"G","tree"
"917",4,6,"909","Gochnatia polymorpha",4,"5.7","6.5","GOPO",5.7,6.5,25.517564775,33.183044375,1,33.183044375,25.517564775,2.84999879635374,3.24999862742093,"G","tree"
"918",4,6,"910","Matayba elaeagnoides",8,"11.4","11.8","MAEL",11.4,11.8,102.0702591,109.3587479,1,109.3587479,102.0702591,5.69999759270748,5.89999750824107,"G","tree"
"919",4,6,"911","Machaerium acutifolium",10,"25.6","29","MAAC",25.6,29,514.7181056,660.5192975,1,660.5192975,514.7181056,12.7999945941501,14.4999938761857,"S","tree"
"920",4,6,"912","Symplocos pubescens",5,"7.2+8.9","12.5","SYPU",8.9,12.5,102.926342375,122.718359375,1,122.718359375,102.926342375,5.72385117964296,6.24999736042486,"S","treelet"
"921",4,6,"913","Ocotea corymbosa",9,"11.3","13","OCCO",11.3,13,100.287406775,132.7321775,1,132.7321775,100.287406775,5.64999761382408,6.49999725484186,"G","tree"
"922",4,6,"914","Gochnatia polymorpha",6,"9.5","9.7","GOPO",9.5,9.7,70.882124375,73.898050775,1,73.898050775,70.882124375,4.7499979939229,4.84999795168969,"G","tree"
"923",4,6,"915","Machaerium stipitatum",8,"11.9","12.9","MAST",11.9,12.9,111.220139975,130.697997975,1,130.697997975,111.220139975,5.94999748712447,6.44999727595846,"F","tree"
"924",4,6,"916","Gochnatia polymorpha",7,"11.8","15","GOPO",11.8,15,109.3587479,176.7144375,1,176.7144375,109.3587479,5.89999750824107,7.49999683250984,"G","tree"
"925",4,6,"917","Myrcia fallax",4,"5.4","5","MYFA",5.4,5,22.9021911,19.6349375,4,78.53975,91.6087644,2.69999885970354,2.49999894416995,"G","tree"
"926",4,6,"918","Vochysia tucanorum",11,"12.7","15.7","VOTU",12.7,15.7,126.676762775,193.592629775,1,193.592629775,126.676762775,6.34999731819166,7.84999668469363,"G","tree"
"927",4,6,"919","Miconia albicans",3,"6.3","6.6","MIAL",6.3,6.6,31.172426775,34.2119151,1,34.2119151,31.172426775,3.14999866965413,3.29999860630433,"S","treelet"
"928",4,7,"920","Gochnatia polymorpha",3,"3.1","3.6","GOPO",3.1,3.6,7.547669975,10.1787516,4,40.7150064,30.1906799,1.54999934538537,1.79999923980236,"G","tree"
"929",4,7,"921","Machaerium brasiliense",6,"5.8","6.5","MABR",5.8,6.5,26.4207719,33.183044375,1,33.183044375,26.4207719,2.89999877523714,3.24999862742093,"G","tree"
"930",4,7,"922","Lacistema hasslerianum",3,"1.1","1.5","LAHA",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"G","treelet"
"931",4,7,"923","Matayba elaeagnoides",2.5,"1","1.6","MAEL",1,1.6,0.7853975,2.0106176,4,8.0424704,3.14159,0.499999788833989,0.799999662134383,"G","tree"
"932",4,7,"924","Myrcia multiflora",3,"1.2","1.5","MYMU",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"G","tree"
"933",4,7,"925","Myrcia fallax",2.5,"1.2","2","MYFA",1.2,2,1.1309724,3.14159,4,12.56636,4.5238896,0.599999746600787,0.999999577667978,"G","tree"
"934",4,7,"926","Matayba elaeagnoides",3,"2.2","2.8","MAEL",2.2,2.8,3.8013239,6.1575164,4,24.6300656,15.2052956,1.09999953543478,1.39999940873517,"G","tree"
"935",4,7,"927","Prunus myrtifolia",3.5,"1.5","1.8","PRMY",1.5,1.8,1.767144375,2.5446879,4,10.1787516,7.0685775,0.749999683250984,0.89999961990118,"G","tree"
"936",4,7,"928","Lacistema hasslerianum",4,"2.8","3.1","LAHA",2.8,3.1,6.1575164,7.547669975,4,30.1906799,24.6300656,1.39999940873517,1.54999934538537,"G","treelet"
"937",4,7,"929","Pera obovata",8,"6.8","7.5","PEOB",6.8,7.5,36.3167804,44.178609375,1,44.178609375,36.3167804,3.39999856407113,3.74999841625492,"G","tree"
"938",4,7,"930","Machaerium brasiliense",12,"16.2","18.5","MABR",16.2,18.5,206.1197199,268.802294375,1,268.802294375,206.1197199,8.09999657911062,9.2499960934288,"G","tree"
"939",4,7,"931","Rapanea umbellata",9,"10.9","12.6","RAUM",10.9,12.6,93.313076975,124.6897071,1,124.6897071,93.313076975,5.44999769829048,6.29999733930826,"G","tree"
"940",4,7,"932","Terminalia glabrescens",9,"8.8","10.9","TEGL",8.8,10.9,60.8211824,93.313076975,1,93.313076975,60.8211824,4.3999981417391,5.44999769829048,"G","tree"
"941",4,7,"933","Myrcia fallax",4,"6.9","6","MYFA",6.9,6,37.392774975,28.27431,1,28.27431,37.392774975,3.44999854295453,2.99999873300394,"G","tree"
"942",4,7,"934","Machaerium brasiliense",10,"15.8","17","MABR",15.8,17,196.0666319,226.9798775,1,226.9798775,196.0666319,7.89999666357703,8.49999641017782,"G","tree"
"943",4,7,"935","Gochnatia polymorpha",6,"5.8","7.5","GOPO",5.8,7.5,26.4207719,44.178609375,1,44.178609375,26.4207719,2.89999877523714,3.74999841625492,"G","tree"
"944",4,7,"936","Guapira graciliflora",6,"7.4","8.8","GUGR",7.4,8.8,43.0083671,60.8211824,1,60.8211824,43.0083671,3.69999843737152,4.3999981417391,"F","tree"
"945",4,7,"937","Gochnatia polymorpha",6,"5","6.5","GOPO",5,6.5,19.6349375,33.183044375,1,33.183044375,19.6349375,2.49999894416995,3.24999862742093,"G","tree"
"946",4,7,"938","Vochysia tucanorum",13,"45.8","50.5","VOTU",45.8,50.5,1647.4812119,2002.959974375,1,2002.959974375,1647.4812119,22.8999903285967,25.2499893361165,"G","tree"
