"","P","Sub","Number","Species","Ht","DBH","D30","Code","Max_DBH","Max_D30","CSA_BH","CSA_30","Density_expand","CSA_30_expand","CSA_BH_expand","DBH_eff","D30_eff","Life.Form","Phylo.name","Authority","Light.code","Char.height"
"5477",23,4,"5706","Myrcia lingua",0.5,"7","8","MYLI",7,8,38.4844775,50.26544,1,50.26544,38.4844775,3.49999852183792,3.99999831067191,"tree","Myrcia guianensis","(Aubl.) DC.",3,5
"5478",23,4,"5707","Ocotea corymbosa",6,"10.3","10","OCCO",10.3,10,83.322820775,78.53975,1,78.53975,83.322820775,5.14999782499009,4.99999788833989,"tree","Ocotea corymbosa","(Meisn.) Mez",5,15
"5479",23,4,"5708","Aegiphila verticillata",3.2,"3.5","5.2","AEVE",3.5,5.2,9.621119375,21.2371484,1,21.2371484,9.621119375,1.74999926091896,2.59999890193674,"tree","Aegiphila verticillata","Vell.",4,132
"5480",23,4,"5709","Ocotea corymbosa",3,"3+1.3","3.5+2.9","OCCO",3,3.5,8.395899275,16.22631235,4,64.9052494,33.5835971,1.63477758200797,2.27266267565407,"tree","Ocotea corymbosa","(Meisn.) Mez",4,27
"5481",23,4,"5710","Stryphnodendron rotundifolium",2.2,"2.8","3.2","STRO",2.8,3.2,6.1575164,8.0424704,4,32.1698816,24.6300656,1.39999940873517,1.59999932426877,"tree","Stryphnodendron rotundifolium","Mart.",4,32
"5482",23,5,"5711","Ocotea pulchella",4,"6","7","OCPU",6,7,28.27431,38.4844775,1,38.4844775,28.27431,2.99999873300394,3.49999852183792,"tree","Ocotea pulchella","(Nees & Mart.) Mez",4,0
"5483",23,5,"5712","Annona crassiflora",4.5,"7.2","8.5","ANCR",7.2,8.5,40.7150064,56.744969375,1,56.744969375,40.7150064,3.59999847960472,4.24999820508891,"tree","Annona crassiflora","Mart.",3,68
"5484",23,5,"5713","Ocotea corymbosa",7.5,"9.2+10.8","9.2+11.5","OCCO",10.8,11.5,158.0848088,170.344863775,1,170.344863775,158.0848088,7.09365614450787,7.36358976316671,"tree","Ocotea corymbosa","(Meisn.) Mez",4,7
"5485",23,5,"5714","Ocotea corymbosa",6,"10.5","11.2","OCCO",10.5,11.2,86.590074375,98.5202624,1,98.5202624,86.590074375,5.24999778275689,5.59999763494068,"tree","Ocotea corymbosa","(Meisn.) Mez",4,41
"5486",23,5,"5715","Campomanesia adamantium",2.8,"2.3+2.2+1.5+1.2+1.1+3+1.7+1+2.5+1.2","11.5+2.1+4.2+3.5","CAAD",3,11.5,27.968004975,130.807953625,1,130.807953625,27.968004975,2.98370448945266,6.45270988270109,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",4,0
"5487",23,5,"5716","Campomanesia adamantium",1.9,"2.1","3.4","CAAD",2.1,3.4,3.463602975,9.0791951,4,36.3167804,13.8544119,1.04999955655138,1.69999928203556,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",4,0
"5488",23,5,"5717","Campomanesia adamantium",1.5,"1","2.8","CAAD",1,2.8,0.7853975,6.1575164,4,24.6300656,3.14159,0.499999788833989,1.39999940873517,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5489",23,5,"5718","Campomanesia adamantium",1.5,"1","5.5","CAAD",1,5.5,0.7853975,23.758274375,1,23.758274375,0.7853975,0.499999788833989,2.74999883858694,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",4,52
"5490",23,5,"5719","Ocotea corymbosa",3,"2.5","3","OCCO",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"tree","Ocotea corymbosa","(Meisn.) Mez",4,74
"5491",23,5,"5720","Leptolobium elegans",2,"5.1","6.6","LEEL",5.1,6.6,20.428188975,34.2119151,1,34.2119151,20.428188975,2.54999892305334,3.29999860630433,"tree","Leptolobium elegans","Vogel",4,89
"5492",23,5,"5721","Ocotea pulchella",3,"3.6+1.4","5.1+3","OCPU",3.6,5.1,11.7181307,27.496766475,1,27.496766475,11.7181307,1.93131997592418,2.95846118904398,"tree","Ocotea pulchella","(Nees & Mart.) Mez",4,0
"5493",23,6,"5722","Vochysia tucanorum",6,"8.2+5.2","13.6","VOTU",8.2,13.6,74.0472763,145.2671216,1,145.2671216,74.0472763,4.85489238719796,6.79999712814225,"tree","Vochysia tucanorum","",5,64
"5494",23,6,"5723","Gochnatia polymorpha",8,"13+20.4+12+16.5","26.8","GOPO",20.4,26.8,786.504910475,564.1039004,1,564.1039004,786.504910475,15.8225247206724,13.3999943407509,"tree","Gochnatia polymorpha","(Less.) G. Sancho",5,60
"5495",23,6,"5724","Ocotea pulchella",4.5,"8.2","9","OCPU",8.2,9,52.8101279,63.6171975,1,63.6171975,52.8101279,4.09999826843871,4.4999980995059,"tree","Ocotea pulchella","(Nees & Mart.) Mez",5,0
"5496",23,6,"5725","Campomanesia adamantium",2,"2+1.5+1.8+1","3.3+4.2+2.3","CAAD",2,4.2,8.238819775,26.56214345,4,106.2485738,32.9552791,1.61941279014,2.90774704167454,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",3,31
"5497",23,6,"5726","Gochnatia barrosii",2,"2.2","3.1","GOBA",2.2,3.1,3.8013239,7.547669975,4,30.1906799,15.2052956,1.09999953543478,1.54999934538537,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",NA,NA
"5498",23,6,"5727","Ocotea corymbosa",3.2,"3.1","3.5","OCCO",3.1,3.5,7.547669975,9.621119375,4,38.4844775,30.1906799,1.54999934538537,1.74999926091896,"tree","Ocotea corymbosa","(Meisn.) Mez",2,30
"5499",23,6,"5728","Aegiphila verticillata",2.3,"2.3+2","6.5","AEVE",2.3,6.5,7.296342775,33.183044375,1,33.183044375,7.296342775,1.52397442178935,3.24999862742093,"tree","Aegiphila verticillata","Vell.",2,53
"5500",23,6,"5729","Ocotea corymbosa",3,"1.5","1.9","OCCO",1.5,1.9,1.767144375,2.835284975,4,11.3411399,7.0685775,0.749999683250984,0.949999598784579,"tree","Ocotea corymbosa","(Meisn.) Mez",3,54
"5501",23,6,"5730","Ocotea corymbosa",2.3,"2.5","3.2","OCCO",2.5,3.2,4.908734375,8.0424704,4,32.1698816,19.6349375,1.24999947208497,1.59999932426877,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"5502",23,6,"5731","Aegiphila verticillata",2.5,"3","6.1","AEVE",3,6.1,7.0685775,29.224640975,1,29.224640975,7.0685775,1.49999936650197,3.04999871188733,"tree","Aegiphila verticillata","Vell.",2,62
"5503",23,6,"5732","Gochnatia barrosii",2.2,"1.5","2.5","GOBA",1.5,2.5,1.767144375,4.908734375,4,19.6349375,7.0685775,0.749999683250984,1.24999947208497,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",2,47
"5504",23,7,"5733","Gochnatia polymorpha",5,"8+10.3+10.5","17.3+12","GOPO",10.5,17.3,220.17833515,348.158857775,1,348.158857775,220.17833515,8.37167491017974,10.5272221593466,"tree","Gochnatia polymorpha","(Less.) G. Sancho",3,105
"5505",23,7,"5734","Gochnatia polymorpha",6,"10.5+13.3+18.1","28.5","GOPO",18.1,28.5,482.823113125,637.939119375,1,637.939119375,482.823113125,12.3970710325352,14.2499939817687,"tree","Gochnatia polymorpha","(Less.) G. Sancho",5,141
"5506",23,7,"5735","Gochnatia polymorpha",4.5,"8.9","12.6","GOPO",8.9,12.6,62.211335975,124.6897071,1,124.6897071,62.211335975,4.4499981206225,6.29999733930826,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,28
"5507",23,7,"5736","Gochnatia polymorpha",3,"5.3","7.1","GOPO",5.3,7.1,22.061815775,39.591887975,1,39.591887975,22.061815775,2.64999888082014,3.54999850072132,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,45
"5508",23,7,"5737","Gochnatia polymorpha",3,"8.5+7+9.3","10.5+12.5","GOPO",9.3,12.5,163.15847665,209.30843375,1,209.30843375,163.15847665,7.20659115895873,8.16241041140851,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,61
"5509",23,7,"5738","Ocotea corymbosa",4,"5.6","7.3","OCCO",5.6,7.3,24.6300656,41.853832775,1,41.853832775,24.6300656,2.79999881747034,3.64999845848812,"tree","Ocotea corymbosa","(Meisn.) Mez",4,60
"5510",23,7,"5739","Gochnatia polymorpha",4.5,"7.3+6.2+7.3+8+6.6","10.5+14+9.6","GOPO",8,14,198.37570055,312.910217975,1,312.910217975,198.37570055,7.94637946889653,9.98010099494827,"tree","Gochnatia polymorpha","(Less.) G. Sancho",5,56
"5511",23,7,"5740","Gochnatia barrosii",2.5,"1","2.2","GOBA",1,2.2,0.7853975,3.8013239,4,15.2052956,3.14159,0.499999788833989,1.09999953543478,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",3,30
"5512",23,7,"5741","Gochnatia barrosii",1.6,"1.1","2.2","GOBA",1.1,2.2,0.950330975,3.8013239,4,15.2052956,3.8013239,0.549999767717388,1.09999953543478,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",2,50
"5513",23,7,"5742","Gochnatia barrosii",2.2,"1.2","2.4","GOBA",1.2,2.4,1.1309724,4.5238896,4,18.0955584,4.5238896,0.599999746600787,1.19999949320157,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",3,20
"5514",23,7,"5743","Tocoyena formosa",2.5,"2.2+2+1","3.3","TOFO",2.2,3.3,7.7283114,8.552978775,4,34.2119151,30.9132456,1.56843805173392,1.64999930315216,"shrub","Tocoyena formosa","(Cham. & Schltdl.) K.Schum.",3,85
"5515",23,7,"5744","Ocotea corymbosa",2.5,"2.6","3.2","OCCO",2.6,3.2,5.3092871,8.0424704,4,32.1698816,21.2371484,1.29999945096837,1.59999932426877,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"5516",23,8,"5745","Ocotea corymbosa",6,"9.5+9.6","11.9+10.8","OCCO",9.6,11.9,143.264357975,202.828904375,1,202.828904375,143.264357975,6.75295946094867,8.0350759465228,"tree","Ocotea corymbosa","(Meisn.) Mez",5,60
"5517",23,8,"5746","Ouratea spectabilis",2.7,"5.2","7.3","OUSP",5.2,7.3,21.2371484,41.853832775,1,41.853832775,21.2371484,2.59999890193674,3.64999845848812,"tree","Ouratea spectabilis","(Mart. ex Engl.) Engl.",3,110
"5518",23,8,"5747","Ocotea corymbosa",8,"9.3","10.1","OCCO",9.3,10.1,67.929029775,80.118398975,1,80.118398975,67.929029775,4.6499980361561,5.04999786722329,"tree","Ocotea corymbosa","(Meisn.) Mez",5,30
"5519",23,8,"5748","Ocotea corymbosa",7.5,"10.8","12.2","OCCO",10.8,12.2,91.6087644,116.8985639,1,116.8985639,91.6087644,5.39999771940708,6.09999742377467,"tree","Ocotea corymbosa","(Meisn.) Mez",5,24
"5520",23,8,"5749","Ocotea corymbosa",6.5,"11.9","12.1","OCCO",11.9,12.1,111.220139975,114.990047975,1,114.990047975,111.220139975,5.94999748712447,6.04999744489127,"tree","Ocotea corymbosa","(Meisn.) Mez",4,12
"5521",23,8,"5750","Ocotea corymbosa",6,"10+7.6","10.9+9.1","OCCO",10,10.9,123.9043096,158.35184395,1,158.35184395,123.9043096,6.28012473494414,7.09964488018365,"tree","Ocotea corymbosa","(Meisn.) Mez",5,37
"5522",23,8,"5751","Ocotea corymbosa",6,"8.3","8.8","OCCO",8.3,8.8,54.106033775,60.8211824,1,60.8211824,54.106033775,4.14999824732211,4.3999981417391,"tree","Ocotea corymbosa","(Meisn.) Mez",4,46
"5523",23,8,"5752","Gochnatia polymorpha",5.5,"5.6+5.1+7.3","9.4+14","GOPO",7.3,14,86.91208735,223.3356331,1,223.3356331,86.91208735,5.2597506245424,8.43148503840491,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,102
"5524",23,8,"5753","Myrcia fallax",3.8,"7","8.1","MYFA",7,8.1,38.4844775,51.529929975,1,51.529929975,38.4844775,3.49999852183792,4.04999828955531,"tree","Myrcia splendens","(Sw.) DC.",3,50
"5525",23,8,"5754","Aegiphila verticillata",2.5,"1.5","4.3","AEVE",1.5,4.3,1.767144375,14.521999775,4,58.0879991,7.0685775,0.749999683250984,2.14999909198615,"tree","Aegiphila verticillata","Vell.",4,62
"5526",23,8,"5755","Aegiphila verticillata",2.4,"1+1","2.6","AEVE",1,2.6,1.570795,5.3092871,4,21.2371484,6.28318,0.707106482552711,1.29999945096837,"tree","Aegiphila verticillata","Vell.",4,80
"5527",23,8,"5756","Ocotea corymbosa",2.3,"1.5","1.8","OCCO",1.5,1.8,1.767144375,2.5446879,4,10.1787516,7.0685775,0.749999683250984,0.89999961990118,"tree","Ocotea corymbosa","(Meisn.) Mez",2,30
"5528",23,8,"5757","Gochnatia barrosii",2,"1","1.5","GOBA",1,1.5,0.7853975,1.767144375,4,7.0685775,3.14159,0.499999788833989,0.749999683250984,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",3,21
"5529",23,8,"5758","Psidium australe",2.2,"2+1.1+2+1.8+1.5+1.4","5.4","PSAU",2,5.4,13.08472235,22.9021911,1,22.9021911,13.08472235,2.04083230128666,2.69999885970354,"shrub","Psidium australe","",3,21
"5530",23,8,"5759","Psidium australe",2.1,"2+1.5+1.2+1","4.3","PSAU",2,4.3,6.825104275,14.521999775,4,58.0879991,27.3004171,1.47393967480618,2.14999909198615,"shrub","Psidium australe","",3,22
"5531",23,9,"5760","Rapanea lancifolia",6,"6.4","6.5","RALA",6.4,6.5,32.1698816,33.183044375,1,33.183044375,32.1698816,3.19999864853753,3.24999862742093,"tree","Myrsine lancifolia","Mart.",4,5
"5532",23,9,"5761","Ocotea corymbosa",6.5,"7.8","8.2","OCCO",7.8,8.2,47.7835839,52.8101279,1,52.8101279,47.7835839,3.89999835290511,4.09999826843871,"tree","Ocotea corymbosa","(Meisn.) Mez",4,13
"5533",23,9,"5762","Gochnatia polymorpha",4.2,"9.5+7.1","11.2","GOPO",9.5,11.2,110.47401235,98.5202624,1,98.5202624,110.47401235,5.93000592726476,5.59999763494068,"tree","Gochnatia polymorpha","(Less.) G. Sancho",4,83
"5534",23,9,"5763","Gochnatia barrosii",2.3,"1.5","2.5","GOBA",1.5,2.5,1.767144375,4.908734375,4,19.6349375,7.0685775,0.749999683250984,1.24999947208497,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",4,19
"5535",23,9,"5764","Lippia sidoides",2.4,"1.5","1.9","LISA",1.5,1.9,1.767144375,2.835284975,4,11.3411399,7.0685775,0.749999683250984,0.949999598784579,"shrub","Lippia origanoides","Cham.",NA,NA
"5536",23,9,"5765","Ocotea corymbosa",2,"1.1","1.5","OCCO",1.1,1.5,0.950330975,1.767144375,4,7.0685775,3.8013239,0.549999767717388,0.749999683250984,"tree","Ocotea corymbosa","(Meisn.) Mez",NA,NA
"5537",23,9,"5766","Gochnatia barrosii",2.5,"2.1","2.6","GOBA",2.1,2.6,3.463602975,5.3092871,4,21.2371484,13.8544119,1.04999955655138,1.29999945096837,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",NA,NA
"5538",23,9,"5767","Aegiphila verticillata",2.2,"1.5","2.9","AEVE",1.5,2.9,1.767144375,6.605192975,4,26.4207719,7.0685775,0.749999683250984,1.44999938761857,"tree","Aegiphila verticillata","Vell.",4,75
"5539",23,9,"5768","Leptolobium elegans",1.6,"2.3","4.6","LEEL",2.3,4.6,4.154752775,16.6190111,4,66.4760444,16.6190111,1.14999951431817,2.29999902863635,"tree","Leptolobium elegans","Vogel",4,72
"5540",23,9,"5769","Lippia sidoides",2.2,"1.3","2.3","LISA",1.3,2.3,1.327321775,4.154752775,4,16.6190111,5.3092871,0.649999725484186,1.14999951431817,"shrub","Lippia origanoides","Cham.",NA,NA
"5541",23,10,"5770","Myrcia fallax",5.5,"5.1","6.5","MYFA",5.1,6.5,20.428188975,33.183044375,1,33.183044375,20.428188975,2.54999892305334,3.24999862742093,"tree","Myrcia splendens","(Sw.) DC.",4,4
"5542",23,10,"5771","Ocotea corymbosa",4.5,"7.2","7","OCCO",7.2,7,40.7150064,38.4844775,1,38.4844775,40.7150064,3.59999847960472,3.49999852183792,"tree","Ocotea corymbosa","(Meisn.) Mez",4,5
"5543",23,10,"5772","Stryphnodendron rotundifolium",2.3,"5.6","7.2","STRO",5.6,7.2,24.6300656,40.7150064,1,40.7150064,24.6300656,2.79999881747034,3.59999847960472,"tree","Stryphnodendron rotundifolium","Mart.",3,35
"5544",23,10,"5773","Ocotea pulchella",5,"8.2","10.1","OCPU",8.2,10.1,52.8101279,80.118398975,1,80.118398975,52.8101279,4.09999826843871,5.04999786722329,"tree","Ocotea pulchella","(Nees & Mart.) Mez",4,0
"5545",23,10,"5774","Ocotea corymbosa",6,"6.7","7.6","OCCO",6.7,7.6,35.256493775,45.3645596,1,45.3645596,35.256493775,3.34999858518773,3.79999839513832,"tree","Ocotea corymbosa","(Meisn.) Mez",4,17
"5546",23,10,"5775","Ocotea corymbosa",7.5,"13.5","13.1","OCCO",13.5,13.1,143.138694375,134.782064975,1,134.782064975,143.138694375,6.74999714925885,6.54999723372526,"tree","Ocotea corymbosa","(Meisn.) Mez",5,5
"5547",23,10,"5776","Ocotea corymbosa",6,"8.3+6.9","8.6+7.3","OCCO",8.3,8.6,91.49880875,99.941831875,1,99.941831875,91.49880875,5.39675600700689,5.64025470427806,"tree","Ocotea corymbosa","(Meisn.) Mez",5,0
"5548",23,10,"5777","Ocotea corymbosa",6,"6.3","7.3","OCCO",6.3,7.3,31.172426775,41.853832775,1,41.853832775,31.172426775,3.14999866965413,3.64999845848812,"tree","Ocotea corymbosa","(Meisn.) Mez",4,7
"5549",23,10,"5778","Ocotea corymbosa",7,"8.8","8.5","OCCO",8.8,8.5,60.8211824,56.744969375,1,56.744969375,60.8211824,4.3999981417391,4.24999820508891,"tree","Ocotea corymbosa","(Meisn.) Mez",5,38
"5550",23,10,"5779","Ocotea corymbosa",7,"7","8","OCCO",7,8,38.4844775,50.26544,1,50.26544,38.4844775,3.49999852183792,3.99999831067191,"tree","Ocotea corymbosa","(Meisn.) Mez",4,39
"5551",23,10,"5780","Schefflera vinosa",3,"2","2.3","SCVI",2,2.3,3.14159,4.154752775,4,16.6190111,12.56636,0.999999577667978,1.14999951431817,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",2,7
"5552",23,10,"5781","Schefflera vinosa",4,"3.1+3.5","3.5+3.6","SCVI",3.5,3.6,17.16878935,19.799870975,4,79.1994839,68.6751574,2.33773295821229,2.51047698187137,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",NA,NA
"5553",23,10,"5782","Schefflera vinosa",3.8,"2.5","3","SCVI",2.5,3,4.908734375,7.0685775,4,28.27431,19.6349375,1.24999947208497,1.49999936650197,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",NA,NA
"5554",23,10,"5783","Campomanesia adamantium",2.3,"1.5","3.5","CAAD",1.5,3.5,1.767144375,9.621119375,4,38.4844775,7.0685775,0.749999683250984,1.74999926091896,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5555",23,10,"5784","Campomanesia adamantium",2.2,"2.5","2.5","CAAD",2.5,2.5,4.908734375,4.908734375,4,19.6349375,19.6349375,1.24999947208497,1.24999947208497,"shrub","Campomanesia adamantium","(Cambess.) O.Berg",NA,NA
"5556",23,10,"5785","Miconia ligustroides",2.3,"1.1","1.9","MILI",1.1,1.9,0.950330975,2.835284975,4,11.3411399,3.8013239,0.549999767717388,0.949999598784579,"treelet","Miconia ligustroides","(DC.) Naudin",NA,NA
"5557",23,10,"5786","Schefflera vinosa",4.5,"3.3","4","SCVI",3.3,4,8.552978775,12.56636,4,50.26544,34.2119151,1.64999930315216,1.99999915533596,"treelet","Schefflera vinosa","(Cham. & Schltdl.) Frodin & Fiasch",3,5
"5558",23,10,"5787","Miconia ligustroides",3.8,"2.5+1.4+2+1.6+1.2","2.9+1.9+2.5+2.2","MILI",2.5,2.9,12.731293475,18.150536225,4,72.6021449,50.9251739,2.01308136373066,2.40364205320895,"treelet","Miconia ligustroides","(DC.) Naudin",2,3
"5559",23,10,"5788","Rapanea umbellata",3,"2.2","3","RAUM",2.2,3,3.8013239,7.0685775,4,28.27431,15.2052956,1.09999953543478,1.49999936650197,"tree","Myrsine umbellata","Mart.",2,60
"5560",23,10,"5789","Rapanea umbellata",2.2,"1","1.6","RAUM",1,1.6,0.7853975,2.0106176,4,8.0424704,3.14159,0.499999788833989,0.799999662134383,"tree","Myrsine umbellata","Mart.",NA,NA
"5561",23,10,"5790","Rapanea umbellata",2.5,"2.1+1.5","2.9","RAUM",2.1,2.9,5.23074735,6.605192975,4,26.4207719,20.9229894,1.29034824510078,1.44999938761857,"tree","Myrsine umbellata","Mart.",2,0
"5562",23,10,"5791","Ocotea pulchella",3.2,"1.6+1.3","2.8","OCPU",1.6,2.8,3.337939375,6.1575164,4,24.6300656,13.3517575,1.03077597107453,1.39999940873517,"tree","Ocotea pulchella","(Nees & Mart.) Mez",2,0
"5563",23,10,"5792","Ocotea pulchella",4,"3.6","4.1","OCPU",3.6,4.1,10.1787516,13.202531975,4,52.8101279,40.7150064,1.79999923980236,2.04999913421936,"tree","Ocotea pulchella","(Nees & Mart.) Mez",3,0
"5564",23,10,"5793","Myrcia fallax",3,"2.2","4","MYFA",2.2,4,3.8013239,12.56636,4,50.26544,15.2052956,1.09999953543478,1.99999915533596,"tree","Myrcia splendens","(Sw.) DC.",3,50
"5565",23,10,"5794","Gochnatia barrosii",2.6,"1.2","1.5","GOBA",1.2,1.5,1.1309724,1.767144375,4,7.0685775,4.5238896,0.599999746600787,0.749999683250984,"shrub","Gochnatia barrosii","(Cabrera) G. Sancho",NA,NA
"5566",24,1,"4466","Lacistema hasslerianum",5,"5.3","6","LAHA",5.3,6,22.061815775,28.27431,1,28.27431,22.061815775,2.64999888082014,2.99999873300394,"treelet","Lacistema hasslerianum","Chodat",2,0
"5567",24,1,"4467","Siparuna guianensis",8,"11.2","12","SIGU",11.2,12,98.5202624,113.09724,1,113.09724,98.5202624,5.59999763494068,5.99999746600787,"tree","Siparuna guianensis","Aubl.",3,0
"5568",24,1,"4468","Siparuna guianensis",8,"8","9.3","SIGU",8,9.3,50.26544,67.929029775,1,67.929029775,50.26544,3.99999831067191,4.6499980361561,"tree","Siparuna guianensis","Aubl.",3,0
"5569",24,1,"4469","Ocotea corymbosa",9,"21","22","OCCO",21,22,346.3602975,380.13239,1,380.13239,346.3602975,10.4999955655138,10.9999953543478,"tree","Ocotea corymbosa","(Meisn.) Mez",5,0
"5570",24,1,"4470","Siparuna guianensis",8,"10.3","11.3","SIGU",10.3,11.3,83.322820775,100.287406775,1,100.287406775,83.322820775,5.14999782499009,5.64999761382408,"tree","Siparuna guianensis","Aubl.",3,0
"5571",24,1,"4471","Siparuna guianensis",7,"7.9","8.8","SIGU",7.9,8.8,49.016657975,60.8211824,1,60.8211824,49.016657975,3.94999833178851,4.3999981417391,"tree","Siparuna guianensis","Aubl.",3,0
"5572",24,1,"4472","Amaioua intermedia",6,"5+3.9","7.3","AMIN",5,7.3,31.580833475,41.853832775,1,41.853832775,31.580833475,3.17056643346524,3.64999845848812,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5573",24,1,"4473","Amaioua intermedia",8,"5.3","6.2","AMIN",5.3,6.2,22.061815775,30.1906799,1,30.1906799,22.061815775,2.64999888082014,3.09999869077073,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5574",24,1,"4474","Siparuna guianensis",6,"7.6","7.8","SIGU",7.6,7.8,45.3645596,47.7835839,1,47.7835839,45.3645596,3.79999839513832,3.89999835290511,"tree","Siparuna guianensis","Aubl.",2,0
"5575",24,1,"4475","Ocotea corymbosa",6,"8.6","10.5","OCCO",8.6,10.5,58.0879991,86.590074375,1,86.590074375,58.0879991,4.29999818397231,5.24999778275689,"tree","Ocotea corymbosa","(Meisn.) Mez",2,0
"5576",24,1,"4476","Amaioua intermedia",4,"2.1","2.5","AMIN",2.1,2.5,3.463602975,4.908734375,4,19.6349375,13.8544119,1.04999955655138,1.24999947208497,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5577",24,1,"4477","Rapanea umbellata",3.5,"1.8","1.8","RAUM",1.8,1.8,2.5446879,2.5446879,4,10.1787516,10.1787516,0.89999961990118,0.89999961990118,"tree","Myrsine umbellata","Mart.",1,0
"5578",24,1,"4478","Amaioua intermedia",4,"2.3","3","AMIN",2.3,3,4.154752775,7.0685775,4,28.27431,16.6190111,1.14999951431817,1.49999936650197,"tree","Amaioua intermedia","Mart. ex Schult. & Schult.f.",2,0
"5579",24,1,"4479","Lacistema hasslerianum",4,"1.7","1.8","LAHA",1.7,1.8,2.269798775,2.5446879,4,10.1787516,9.0791951,0.849999641017781,0.89999961990118,"treelet","Lacistema hasslerianum","Chodat",1,0
"5580",24,1,"4480","Siparuna guianensis",2.6,"1.3","1.7","SIGU",1.3,1.7,1.327321775,2.269798775,4,9.0791951,5.3092871,0.649999725484186,0.849999641017781,"tree","Siparuna guianensis","Aubl.",1,0
